_id,name,author,translator,artist,editor,publishing,year,series,collection,genre,weight,dimensions.length,dimensions.width,dimensions.height,rating,price,link
909940,Clay's Ark,Butler Octavia E.,,,,Headline,2020,The Patternist Series,,,175,197,129,16,9.67,2363,https://www.labirint.ru/books/909940/
909938,Wild Seed,Butler Octavia E.,,,,Headline,2020,The Patternist Series,,,230,200,130,25,9.25,2363,https://www.labirint.ru/books/909938/
909915,"Another Time, Another Place",Taylor Jodi,,,,Headline,2021,Chronicles of St. Mary`s,,,332,195,125,25,9.5,2363,https://www.labirint.ru/books/909915/
908952,Son of the Night,Alder Mark,,,,Gollancz,2018,,,,310,198,129,28,10,2363,https://www.labirint.ru/books/908952/
908946,The Rosewater Redemption,Thompson Tade,,,,Orbit,2019,The Wormwood Trilogy,,,274,195,125,25,9,2363,https://www.labirint.ru/books/908946/
908945,The Rosewater Insurrection,Thompson Tade,,,,Orbit,2019,The Wormwood Trilogy,,,280,197,127,26,10,2363,https://www.labirint.ru/books/908945/
966645,Creatures. The Legacy of Frankenstein,"Thompson Tade, Newman Emma, Meloy Paul",,,,Abaddon,2018,,,,355,230,150,21,9,2367,https://www.labirint.ru/books/966645/
868183,Волчьи хроники. Комплект из 3 книг,Эйкен Джоан,"Бродоцкая Анастасия, Иванов О.","Долгушина Оксана, Масейкина Анна",,Качели,2022,Комплекты,,,1288,248,175,40,9.71,2726,https://www.labirint.ru/books/868183/
983904,Ordinary Monsters,Miro J. M.,,,,Bloomsbury,2023,,,Young adult на английском языке,450,200,130,40,0,2390,https://www.labirint.ru/books/983904/
960803,Dreamerika! A Surrealist Fantasy,Burns Alan,,,,Calder Publications,2018,,,,190,200,130,15,9,2394,https://www.labirint.ru/books/960803/
590750,Count Zero,Gibson William,,,,Gollancz,2016,Sprawl Trilogy,,,280,197,130,24,0,2402,https://www.labirint.ru/books/590750/
732168,A Boy and his Dog at the End of the World,Fletcher C. A.,,,,Orbit,2019,,,,274,198,126,24,0,2402,https://www.labirint.ru/books/732168/
769237,The Institute,King Stephen,,,,Hodder & Stoughton,2020,,,,272,178,112,28,7,2402,https://www.labirint.ru/books/769237/
769234,Elevation,King Stephen,,,,Hodder & Stoughton,2020,,,,145,200,130,20,10,2402,https://www.labirint.ru/books/769234/
807251,Altered Carbon,Morgan Richard,,,,Gollancz,2018,,,,336,198,130,30,10,2402,https://www.labirint.ru/books/807251/
906037,Smoke,Vyleta Dan,,,,Weidenfeld & Nicolson,2016,,,,314,197,130,26,10,2402,https://www.labirint.ru/books/906037/
906009,No Way,Morden S J,,,,Gollancz,2019,,,,272,196,129,24,9.5,2402,https://www.labirint.ru/books/906009/
905951,Fellside,Carey M. R.,,,,Orbit,2016,,,,352,197,127,30,0,2402,https://www.labirint.ru/books/905951/
905911,Rebellion,Morgan Kass,,,,Hodder & Stoughton,2016,,,,220,198,128,19,0,2402,https://www.labirint.ru/books/905911/
922142,Folk,Gilbert Zoe,,,,Bloomsbury,2019,,,,180,197,128,15,8,2260,https://www.labirint.ru/books/922142/
922099,The Trees,Shaw Ali,,,,Bloomsbury,2016,,,,338,200,130,32,8,2260,https://www.labirint.ru/books/922099/
817265,Imaginary Friend,Chbosky Stephen,,,,Orion,2020,,,,590,196,130,50,10,2262,https://www.labirint.ru/books/817265/
906030,Imago,Butler Octavia E.,,,,Headline,2022,Lilith`s Brood,,,216,197,127,20,9,2262,https://www.labirint.ru/books/906030/
909808,Lightning,Koontz Dean,,,,Headline,2015,,,Детективы и триллеры на английском языке,294,200,130,25,10,2262,https://www.labirint.ru/books/909808/
977322,The Butlerian Jihad,"Herbert Brian, Андерсон Кевин Дж.",,,,Hodder & Stoughton,2003,Legends of Dune,,,380,180,110,40,0,2262,https://www.labirint.ru/books/977322/
977070,Revenger,Reynolds Alastair,,,,Gollancz,2016,Revenger Universe,,,306,198,129,27,0,2262,https://www.labirint.ru/books/977070/
977059,Redemption Ark,Reynolds Alastair,,,,Gollancz,2008,Revelation Space,,,452,200,130,40,0,2262,https://www.labirint.ru/books/977059/
976994,Psalms for the End of the World,Haddon Cole,,,,Headline,2023,,,,366,200,130,32,0,2262,https://www.labirint.ru/books/976994/
904526,Stephen King Goes to the Movies,King Stephen,,,,Hodder & Stoughton,2009,,,,404,198,127,36,10,2262,https://www.labirint.ru/books/904526/
963806,Wakenhyrst,Paver Michelle,,,,Head of Zeus,2019,,,Исторические романы на английском языке,334,200,127,26,10,2268,https://www.labirint.ru/books/963806/
963760,Invisible Planets,Liu Ken,,,,Head of Zeus,2017,,,,266,198,130,24,9,2268,https://www.labirint.ru/books/963760/
963722,Vagabonds,Hao Jingfang,,,,Head of Zeus,2021,,,,436,200,130,40,9,2268,https://www.labirint.ru/books/963722/
963656,Ball Lightning,Liu Cixin,,,,Head of Zeus,2019,,,,336,197,130,33,8,2268,https://www.labirint.ru/books/963656/
963657,The Supernova Era,Liu Cixin,,,,Head of Zeus,2019,,,,304,197,130,30,10,2268,https://www.labirint.ru/books/963657/
963651,Waste Tide,Chen Qiufan,,,,Head of Zeus,2019,,,,312,197,130,27,9,2268,https://www.labirint.ru/books/963651/
963647,The Blood Isles,Barrington C.F.,,,,Head of Zeus,2022,The Pantheon Saga,,,342,198,128,30,0,2268,https://www.labirint.ru/books/963647/
963646,The Wolf Mile,Barrington C.F.,,,,Head of Zeus,2021,,,,294,197,130,25,9,2268,https://www.labirint.ru/books/963646/
963640,The Freedom Artist,Okri Ben,,,,Head of Zeus,2019,,,,256,197,130,23,9,2268,https://www.labirint.ru/books/963640/
963620,Genome,Riddle A.G.,,,,Bloomsbury,2018,The Extinction Files,,,328,200,130,30,8,2268,https://www.labirint.ru/books/963620/
650605,Крылья,Старк Кристина,,,,АСТ,2018,Кристина Старк. Молодежные бестселлеры,,Современная отечественная проза,510,206,131,44,8.42,649,https://www.labirint.ru/books/650605/
808401,Мухосранские хроники. Провинциальный коллаж,Филенко Евгений Иванович,,Филенко Евгений Иванович,,Престиж БУК,2021,Ретро библиотека приключений и научной фантастики,,Современная отечественная проза,604,208,138,32,0,1215,https://www.labirint.ru/books/808401/
885417,Journey to the Centre of the Earth,Verne Jules,Gard Joyce,,,Vintage books,2011,Vintage Classics,,,144,197,130,14,10,2282,https://www.labirint.ru/books/885417/
931706,The School for Good Mothers,Chan Jessamine,,,,Penguin,2022,,,,238,197,130,21,0,2282,https://www.labirint.ru/books/931706/
931648,The Winter Garden,Bell Alexandra,,,,Penguin,2022,,,,362,197,130,32,9,2282,https://www.labirint.ru/books/931648/
399563,Закон племен. Путеводитель по серии Коты-воители,Хантер Эрин,Максимова Вера Александровна,Насыров Леонид,,ОлмаМедиаГрупп/Просвещение,2022,Коты - воители. Подарок,,,566,244,173,15,9.8,874,https://www.labirint.ru/books/399563/
706502,Тайное сердце,Алмонд Дэвид,Полищук Вера,Мирвода Кристина,,Качели,2019,Граффити,Книги для подростков,,296,207,135,18,7.87,853,https://www.labirint.ru/books/706502/
825042,Застава на Якорном поле,Крапивин Владислав Петрович,,Медведев Евгений Алексеевич,Ким Елена Николаевна,Лабиринт,2022,Детская художественная литература,"Лучшие книги Крапивина, Иллюстрированная библиотека фантастики и приключений",,438,224,173,15,9.88,656,https://www.labirint.ru/books/825042/
943815,Первые и Вторые. Первый сезон. Медведь,Шелег Дмитрий Вилорьевич,,,,"Общенациональная ассоциация молодых музыкантов, поэтов и прозаиков",2023,Библиотека классической и современной прозы,,Современная отечественная проза,980,242,175,35,0,1317,https://www.labirint.ru/books/943815/
929291,Black Mamba,Friend William,,,,Atlantic,2022,,,,320,215,135,23,10,2306,https://www.labirint.ru/books/929291/
888599,Ten Thousand Light-Years From Home,Tiptree James Jr.,,,,Penguin,2020,Penguin Science Fiction,,,210,180,110,20,0,2311,https://www.labirint.ru/books/888599/
968881,The Infinite Sea,Yancey Rick,,,,Penguin,2014,The 5th Wave,,,240,198,130,22,9,2310,https://www.labirint.ru/books/968881/
973308,Driftglass,Delany Samuel R.,,,,Penguin,2021,Penguin Science Fiction,,,235,180,110,25,10,2311,https://www.labirint.ru/books/973308/
973262,Doctor Who. The Good Doctor,Dawson Juno,,,,BBC books,2019,Doctor Who,,,170,197,130,15,8,2311,https://www.labirint.ru/books/973262/
973244,Doctor Who. Plague City,Morris Jonathan,,,,BBC books,2020,Doctor Who,,,184,200,130,15,8,2311,https://www.labirint.ru/books/973244/
969622,The 5th Wave,Yancey Rick,,,,Penguin,2013,The 5th Wave,,,350,197,130,30,10,2311,https://www.labirint.ru/books/969622/
969157,The Rise of Nine,Lore Pittacus,,,,Penguin,2013,The Lorien Legacies,,,280,198,128,25,0,2311,https://www.labirint.ru/books/969157/
968899,The Last Star,Yancey Rick,,,,Penguin,2016,The 5th Wave,,,252,197,130,23,9.5,2311,https://www.labirint.ru/books/968899/
896917,Prey,Crichton Michael,,,,Harpercollins,2006,,,Фантастика и ужасы на английском языке,288,178,110,30,9,2312,https://www.labirint.ru/books/896917/
973624,Redder Days,Rainsford Sue,,,,Penguin,2022,,,,195,198,128,18,10,2314,https://www.labirint.ru/books/973624/
973621,Reached,Condie Ally,,,,Penguin,2013,Matched,,,372,197,129,31,0,2314,https://www.labirint.ru/books/973621/
973560,Noble Conflict,Blackman Malorie,,,,Corgi book,2014,,,,262,197,130,22,9,2314,https://www.labirint.ru/books/973560/
880568,Marvel's The Guardians of the Galaxy. Volume 2. Level 4,Gunn James,,,,Pearson,2018,Pearson English Readers,,Адаптированная литература для взрослых,112,197,129,4,10,2325,https://www.labirint.ru/books/880568/
848532,Солнечный ворон,Шнуренко Игорь Анатольевич,,Шнуренко Екатерина,,Наше Завтра,2022,,,"Молодежная литература, Современная отечественная проза",654,216,155,26,0,1740,https://www.labirint.ru/books/848532/
598831,Человек-невидимка. Рассказы,Уэллс Герберт Джордж,"Волжина Наталия Альбертовна, Григорьева И., Вейс Давид Лазаревич",Иткин Анатолий Зиновьевич,,Нигма,2022,Страна приключений,,,898,267,212,20,9.23,1810,https://www.labirint.ru/books/598831/
919993,Shiver,Stiefvater Maggie,,,,Scholastic Inc.,2014,,,,302,203,135,24,0,2340,https://www.labirint.ru/books/919993/
919992,Linger,Stiefvater Maggie,,,,Scholastic Inc.,2014,,,Young adult на английском языке,282,202,135,22,0,2340,https://www.labirint.ru/books/919992/
919991,Forever,Stiefvater Maggie,,,,Scholastic Inc.,2014,,,Young adult на английском языке,304,202,133,22,0,2340,https://www.labirint.ru/books/919991/
919190,Where She Fell,Ward Kaitlin,,,,Scholastic Inc.,2020,,,,250,210,145,15,0,2340,https://www.labirint.ru/books/919190/
892003,The Toymakers,Dinsdale Robert,,,,DelRey,2018,,,,332,198,128,30,0,2342,https://www.labirint.ru/books/892003/
891592,China Dream,Ma Jian,,,,Vintage books,2019,,,,142,197,127,13,0,2344,https://www.labirint.ru/books/891592/
891281,Nothing On Earth,O`Callaghan Conor,,,,Black Swan,2017,,,,140,200,126,14,0,2344,https://www.labirint.ru/books/891281/
890811,The Fourth Species,Warren A. E.,,,,DelRey,2022,Tomorrow`s Ancestors,,,434,200,130,25,0,2344,https://www.labirint.ru/books/890811/
905906,Hard Time,Taylor Jodi,,,,Headline,2021,The Time Police,,,374,197,128,32,8,2402,https://www.labirint.ru/books/905906/
905880,Widowland,Carey C. J.,,,,Quercus,2021,,,Детективы и триллеры на английском языке,310,197,130,30,0,2402,https://www.labirint.ru/books/905880/
905850,Last Guard,Singh Nalini,,,,Gollancz,2022,Psy-Changeling Trinity,,,270,197,129,23,0,2402,https://www.labirint.ru/books/905850/
905845,Brightfall,Moyer Jaime Lee,,,,Jo Fletcher Books,2020,,,,226,198,130,20,0,2402,https://www.labirint.ru/books/905845/
905768,Devil's Day,Hurley Andrew Michael,,,,John Murray,2018,,,,240,197,127,18,9,2402,https://www.labirint.ru/books/905768/
905748,Gallowglass,Morden S J,,,,Gollancz,2021,,,,270,197,128,23,9.5,2402,https://www.labirint.ru/books/905748/
905738,O Caledonia,Barker Elspeth,,,,Weidenfeld & Nicolson,2021,W&N Essentials,,,204,197,128,17,9,2402,https://www.labirint.ru/books/905738/
905734,Rotherweird,Caldecott Andrew,,Laika Sasha,,Jo Fletcher Books,2018,Rotherweird,,,334,196,130,30,0,2402,https://www.labirint.ru/books/905734/
905710,The Dark Net,Percy Benjamin,,,,Hodder & Stoughton,2018,,,,198,198,129,18,9,2402,https://www.labirint.ru/books/905710/
905694,Bay of Sighs,Roberts Nora,,,,Piatkus,2016,Guardians Trilogy,,,292,198,130,22,8,2402,https://www.labirint.ru/books/905694/
905637,The Dollmaker,Allan Nina,,,,Riverrun,2020,,,,293,200,130,30,9,2402,https://www.labirint.ru/books/905637/
905628,Emily Eternal,Wheaton M. G.,,,,Hodder & Stoughton,2020,,,,218,197,130,20,9,2402,https://www.labirint.ru/books/905628/
905586,Among Thieves,Kuhn M. J.,,,,Gollancz,2021,,,,250,197,129,23,9,2402,https://www.labirint.ru/books/905586/
905451,A Heart Divided,Jin Yong,"Chang Gigi, Bryant Shelly",,,MacLehose Press,2021,Legends of the Condor Heroes,,,400,200,130,35,0,2402,https://www.labirint.ru/books/905451/
905345,This Perfect Day,Levin Ira,,,,Corsair,2014,,,,252,197,130,23,10,2402,https://www.labirint.ru/books/905345/
956118,Grass,Tepper Sheri S.,,,,Gollancz,2022,SF Masterworks,,,356,200,132,30,10,2172,https://www.labirint.ru/books/956118/
976156,Babylon's Ashes,Corey James S. A.,,,,Orbit,2017,The Expanse,,,378,197,126,34,0,2172,https://www.labirint.ru/books/976156/
977351,The Damnation Game,Barker Clive,,,,Sphere,2007,,,,328,178,107,33,0,2172,https://www.labirint.ru/books/977351/
976958,Paul of Dune,"Herbert Brian, Андерсон Кевин Дж.",,,,Hodder & Stoughton,2008,,,,400,180,110,40,0,2172,https://www.labirint.ru/books/976958/
977273,The Battle of Corrin,"Herbert Brian, Андерсон Кевин Дж.",,,,Hodder & Stoughton,2023,Legends of Dune,,,354,178,110,35,0,2172,https://www.labirint.ru/books/977273/
976834,Memory's Legion. The Complete Expanse Story Collection,Corey James S. A.,,,,Orbit,2023,The Expanse,,,320,197,126,28,0,2172,https://www.labirint.ru/books/976834/
976763,Leviathan Falls,Corey James S. A.,,,,Orbit,2021,The Expanse,,,372,200,130,34,0,2172,https://www.labirint.ru/books/976763/
721687,Остров Кукол,Бейтс Джереми,Ковжун Анатолий,,Щёголев Петр,Аркадия,2022,Зловещие зоны Земли,,Современная зарубежная проза,460,205,135,22,8.68,1332,https://www.labirint.ru/books/721687/
784097,Lovecraft Country,Ruff Matt,,,,Picador,2019,,,,274,197,130,25,10,2191,https://www.labirint.ru/books/784097/
903213,Return to Woodbury,Bonansinga Jay,,,,Pan Books,2017,,,,204,197,130,18,0,2191,https://www.labirint.ru/books/903213/
903137,The Ghost Brigades,Scalzi John,,,,Tor,2015,The Old Man`s War series,,,242,200,130,20,10,2191,https://www.labirint.ru/books/903137/
902855,Prador Moon,Asher Neal,,,,Tor,2019,Polity Universe,,,178,197,130,16,0,2191,https://www.labirint.ru/books/902855/
902723,From The Wreck,Rawson Jane,,,,Picador,2019,,,,196,197,130,18,8,2191,https://www.labirint.ru/books/902723/
780431,Оранжевый портрет с крапинками,Крапивин Владислав Петрович,,Стерлигова Евгения Ивановна,Хелемендик Анна,Лабиринт,2020,Детская художественная литература,"Лучшие книги Крапивина, Иллюстрированная библиотека фантастики и приключений",,428,224,170,15,9.72,418,https://www.labirint.ru/books/780431/
903372,The Body Artist,DeLillo Don,,,,Picador,2011,,,,110,200,130,10,10,2198,https://www.labirint.ru/books/903372/
902924,Veniss Underground,Vandermeer Jeff,,,,Pan Books,2017,,,,220,198,132,20,10,2198,https://www.labirint.ru/books/902924/
955548,Hare House,Hinchcliffe Sally,,,,Pan Books,2022,,,,228,197,129,20,0,2198,https://www.labirint.ru/books/955548/
955372,The Invisible Library,Cogman Genevieve,,,,Pan Books,2015,The Invisible Library,,,240,197,130,20,10,2198,https://www.labirint.ru/books/955372/
955400,The Scarlet Gospels,Barker Clive,,,,Pan Books,2016,,,,298,200,130,26,0,2198,https://www.labirint.ru/books/955400/
955292,Our Lady of Mysterious Ailments,Huchu T. L.,,,,Tor,2022,Edinburgh Nights,,,274,200,130,25,0,2198,https://www.labirint.ru/books/955292/
955359,Shadow of the Scorpion,Asher Neal,,,,Tor,2019,Polity Universe,,,254,197,130,22,0,2198,https://www.labirint.ru/books/955359/
875534,The Magus,Fowles John,,,,Vintage books,2004,Vintage Classics,,,522,200,130,40,10,2204,https://www.labirint.ru/books/875534/
891144,Star Wars. Darth Bane. Rule of Two,Karpyshyn Drew,,,,Penguin,2021,Star Wars,,,250,200,130,25,9.33,2204,https://www.labirint.ru/books/891144/
920600,Воровской узел,Милфорд Кейт,Глебовская Александра,Золларс Джейме,,Поляндрия,2022,,,,852,217,155,55,8.08,1785,https://www.labirint.ru/books/920600/
951606,Этажи,Савощик Олег,,,,Крафтовая литература,2023,,Романы,Современная отечественная проза,502,217,156,20,9.75,631,https://www.labirint.ru/books/951606/
905742,Early Riser,Fforde Jasper,,,,Hodder & Stoughton,2019,,,,288,197,130,25,0,2210,https://www.labirint.ru/books/905742/
904899,A Brightness Long Ago,Kay Guy Gavriel,,,,Hodder & Stoughton,2020,,,,312,200,130,30,10,2210,https://www.labirint.ru/books/904899/
904775,Gods of Jade and Shadow,Moreno-Garcia Silvia,,,,Jo Fletcher Books,2020,,,,250,197,130,23,9,2210,https://www.labirint.ru/books/904775/
904336,Breakfast in the Ruins and Other Stories,Moorcock Michael,,,,Gollancz,2014,,,,250,196,130,22,0,2210,https://www.labirint.ru/books/904336/
910497,Handling the Undead,Ajvide Lindqvist John,,,,Riverrun,2017,,,,270,200,130,25,10,2210,https://www.labirint.ru/books/910497/
910098,Earwig,Catling Brian,,,,Coronet,2020,,,,120,197,127,10,0,2210,https://www.labirint.ru/books/910098/
908813,A Song Of Stone,Banks Iain,,,,Abacus,2013,,,,200,198,125,20,10,2210,https://www.labirint.ru/books/908813/
976600,Hellstrom's Hive,Herbert Frank,,,,Gollancz,2011,SF Masterworks,,,250,200,130,22,10,2210,https://www.labirint.ru/books/976600/
976599,Hell House,Matheson Richard,,,,Gollancz,2022,,,,285,200,130,25,10,2210,https://www.labirint.ru/books/976599/
976540,Funland,Laymon Richard,,,,Headline,1990,,,,316,177,111,31,0,2210,https://www.labirint.ru/books/976540/
976533,Friday Black,Adjei-Brenyah Nana Kwame,,,,Riverrun,2019,,,,184,197,127,17,0,2210,https://www.labirint.ru/books/976533/
976433,Empty Space. A Haunting,Harrison M. John,,,,Gollancz,2013,Light,,,285,200,130,24,0,2210,https://www.labirint.ru/books/976433/
976266,Chasing the Boogeyman,Chizmar Richard,,,,Hodder & Stoughton,2022,,,,240,200,130,20,0,2210,https://www.labirint.ru/books/976266/
976255,Celestial,Lachlan M.D.,,,,Gollancz,2023,,,,238,197,128,21,0,2210,https://www.labirint.ru/books/976255/
976204,Beyond the Hallowed Sky,MacLeod Ken,,,,Orbit,2021,Lightspeed,,,260,200,130,25,0,2210,https://www.labirint.ru/books/976204/
816443,Фантастический детектив. Урри Вульф и похититель собак. История юного изобретателя,Высокосная Евгения Валентиновна,,Теплова Елена,,Феникс-Премьер,2022,Детский детектив,,Мистика. Фантастика. Фэнтези,394,235,170,13,9.95,632,https://www.labirint.ru/books/816443/
973231,Doctor Who. Fear of the Dark,Baxendale Trevor,,,,BBC books,2013,Doctor Who,,,225,197,130,20,10,2212,https://www.labirint.ru/books/973231/
973230,Doctor Who. Engines of War,Mann George,,,,BBC books,2014,Doctor Who,,,220,197,130,20,0,2212,https://www.labirint.ru/books/973230/
896991,Hiding from the Light,Erskine Barbara,,,,Harpercollins,2016,,,,370,196,128,33,10,2218,https://www.labirint.ru/books/896991/
897417,Origin,Baxter Stephen,,,,Harper Voyager,2015,,,,324,197,130,30,10,2218,https://www.labirint.ru/books/897417/
888595,The Cyberiad,Lem Stanislaw,Kandel Michael,Mroz Daniel,,Penguin,2020,Penguin Science Fiction,,,204,180,110,20,0,2227,https://www.labirint.ru/books/888595/
953719,Baba Yaga Laid an Egg,Ugresic Dubravka,"Elias-Bursac Ellen, Hawkesworth Celia, Thompson Mark",,,Canongate,2010,,,,244,197,130,19,10,2227,https://www.labirint.ru/books/953719/
953677,The Gargoyle,Davidson Andrew,,,,Canongate,2009,,,,364,197,130,30,8,2227,https://www.labirint.ru/books/953677/
953602,The Doll’s Alphabet,Grudova Camilla,,,,Fitzcarraldo Editions,2022,,,,250,197,130,17,10,2227,https://www.labirint.ru/books/953602/
813865,Our Endless Numbered Days,Fuller Claire,,,,Penguin,2016,,,,218,198,130,19,10,2230,https://www.labirint.ru/books/813865/
897362,The Once and Future King,White T. H,,,,Harper Voyager,2015,,,,594,198,129,46,10,2234,https://www.labirint.ru/books/897362/
822723,Туманные земли. Тайна спящих великанов,Никопол Джон,,,,"Общенациональная ассоциация молодых музыкантов, поэтов и прозаиков",2021,Румбы фантастики,,,1162,242,173,40,8.75,1286,https://www.labirint.ru/books/822723/
964257,Аруми Норт,Каграманова Екатерина Размиковна,,Эллер Ева,,Пять четвертей,2023,Виток,,,694,218,148,30,9.25,1196,https://www.labirint.ru/books/964257/
922539,We See Everything,Sutcliffe William,,,,Bloomsbury,2018,,,,222,198,130,17,10,2260,https://www.labirint.ru/books/922539/
922498,Because You Love to Hate Me. 13 Tales of Villainy,"Yoon Nicola, Мейер Марисса, Ахдие Рене, Шваб Виктория",,,,Bloomsbury,2017,,,,294,195,128,21,9,2260,https://www.labirint.ru/books/922498/
922399,The Wall,Sutcliffe William,,,,Bloomsbury,2014,,,,238,198,128,18,9,2260,https://www.labirint.ru/books/922399/
922387,The Declaration,Malley Gemma,,,,Bloomsbury,2012,,,,224,200,130,23,0,2260,https://www.labirint.ru/books/922387/
922386,The Resistance,Malley Gemma,,,,Bloomsbury,2012,,,,270,198,132,20,0,2260,https://www.labirint.ru/books/922386/
922385,The Legacy,Malley Gemma,,,,Bloomsbury,2012,,,,234,198,130,20,0,2260,https://www.labirint.ru/books/922385/
922233,The Last Good Man,McMullan Thomas,,,,Bloomsbury,2021,,,,224,198,129,21,8,2260,https://www.labirint.ru/books/922233/
905342,The Witch's Kind,Morgan Louisa,,,,Orbit,2019,,,,330,200,130,30,9,2402,https://www.labirint.ru/books/905342/
905251,Of Blood and Bone,Roberts Nora,,,,Piatkus,2019,Chronicles of The One,,,348,197,125,30,8.5,2402,https://www.labirint.ru/books/905251/
905248,The Beast's Heart,Shallcross Leife,,,,Hodder & Stoughton,2019,,,,250,197,127,21,10,2402,https://www.labirint.ru/books/905248/
905139,The Age of Anxiety,Townshend Pete,,,,Coronet,2020,,,,196,200,130,20,0,2402,https://www.labirint.ru/books/905139/
905120,A Girl Made of Air,Hetherington Nydia,,,,Quercus,2021,,,,270,197,127,23,0,2402,https://www.labirint.ru/books/905120/
904825,Contagion,Terry Teri,,,,Orchard Book,2017,,,,400,196,130,35,0,2402,https://www.labirint.ru/books/904825/
904815,The Wrath and the Dawn,Ahdieh Renee,,,,Hodder & Stoughton,2016,The Wrath and the Dawn,,Young adult на английском языке,290,200,130,25,9.5,2402,https://www.labirint.ru/books/904815/
904624,Dreams of Gods and Monsters,Taylor Laini,,,,Hodder & Stoughton,2020,Daughter of Smoke and Bone Trilogy,,Young adult на английском языке,450,197,130,40,9.33,2402,https://www.labirint.ru/books/904624/
904595,The Good Fairies Of New York,Millar Martin,,,,Piatkus,2006,,,,234,198,130,17,8,2402,https://www.labirint.ru/books/904595/
904401,The Goddess of Buttercups and Daisies,Millar Martin,,,,Piatkus,2015,,,,178,197,127,15,0,2402,https://www.labirint.ru/books/904401/
904320,The Darkest Legacy,Bracken Alexandra,,,,Quercus,2018,A Darkest Minds,,Young adult на английском языке,416,197,130,37,9,2402,https://www.labirint.ru/books/904320/
904187,A Strange and Brilliant Light,Lee Eli,,,,Jo Fletcher Books,2022,,,,216,197,129,18,8,2402,https://www.labirint.ru/books/904187/
792395,Имена на осколках,Стрельникова Кристина Ивановна,,,,Пять четвертей,2021,Искажения,,,616,218,145,38,9.13,1331,https://www.labirint.ru/books/792395/
956120,Gwendy's Final Task,"King Stephen, Чизмар Ричард",,,,Hodder & Stoughton,2023,,,,290,200,130,25,9.5,2172,https://www.labirint.ru/books/956120/
986202,DEV1AT3. Deviate,Kristoff Jay,,,,Harper Voyager,2019,Lifelike,,,310,197,130,28,9,2119,https://www.labirint.ru/books/986202/
897010,Dracula. The Un-Dead,"Stoker Dacre, Холт Йен",,,,Harpercollins,2009,,,,300,200,130,28,9,2104,https://www.labirint.ru/books/897010/
406300,Masquerade. A Blue Bloods Novel,de la Cruz Melissa,,,,Atom,2014,,,,272,198,130,21,0,2120,https://www.labirint.ru/books/406300/
689751,The Furthest Station,Aaronovitch Ben,,,,Gollancz,2018,Rivers of London,,,132,196,128,11,9,2120,https://www.labirint.ru/books/689751/
910229,Providence,Barry Max,,,,Hodder & Stoughton,2021,,,,230,200,130,20,0,2120,https://www.labirint.ru/books/910229/
910099,The Ninth Metal,Percy Benjamin,,,,Hodder & Stoughton,2022,,,,218,200,130,20,0,2120,https://www.labirint.ru/books/910099/
909980,Episodes,Priest Christopher,,,,Gollancz,2020,,,,258,200,130,24,10,2120,https://www.labirint.ru/books/909980/
909075,Dawn of the Dead,"Romero George A., Sparrow Susanna",,,,Sphere,2012,,,,262,197,130,20,0,2120,https://www.labirint.ru/books/909075/
908884,Blood Brothers,Roberts Nora,,,,Piatkus,2007,Sign of Seven Trilogy,,,278,200,130,20,8.5,2120,https://www.labirint.ru/books/908884/
908843,The Half-Drowned King,Hartsuyker Linnea,,,,Abacus,2018,,,,388,200,130,35,8,2120,https://www.labirint.ru/books/908843/
791697,The Heart Goes Last,Atwood Margaret,,,,RH USA,2016,,,,290,202,132,22,10,1735,https://www.labirint.ru/books/791697/
902751,The Kingdom,Rothenberg Jess,,,,Macmillan Children's Books,2019,,,,246,197,132,20,9,2125,https://www.labirint.ru/books/902751/
910345,Blood for Blood,Graudin Ryan,,,,Orion,2017,,,,398,200,130,30,8,2125,https://www.labirint.ru/books/910345/
910300,The Last Adventure of Constance Verity,Martinez A. Lee,,,,Jo Fletcher Books,2022,,,,270,197,130,25,9,2125,https://www.labirint.ru/books/910300/
910214,The Whispering Muse,Sjon,,,,Sceptre,2020,,,,110,197,130,10,0,2125,https://www.labirint.ru/books/910214/
953683,Stone Junction,Dodge Jim,,,,Canongate,2019,The Canons,,,386,200,130,35,0,2026,https://www.labirint.ru/books/953683/
953626,The Night Ship,Kidd Jess,,,,Canongate,2023,,,,270,196,128,25,9.5,2026,https://www.labirint.ru/books/953626/
889846,Wings,Pratchett Terry,,,,Corgi book,2020,The Bromeliad,,Фантастика и ужасы на английском языке,185,200,130,15,10,2027,https://www.labirint.ru/books/889846/
931705,City of the Dead,"Patterson James, McGinnis Mindy",,,,Arrow Books,2022,,,,240,200,130,20,10,2027,https://www.labirint.ru/books/931705/
509387,Создатель кошмаров,"Пехов Алексей Юрьевич, Бычкова Елена Александровна, Турчанинова Наталья Владимировна",,,,Альфа-книга,2015,Фантастический боевик,,Современная отечественная проза,308,207,134,25,9.12,541,https://www.labirint.ru/books/509387/
892154,Doctor Who. The Stones of Blood,Fisher David,,,,BBC books,2022,Doctor Who,,,114,177,110,12,0,2054,https://www.labirint.ru/books/892154/
973333,Endgame,Blackman Malorie,,,,Penguin,2021,Noughts and Crosses,,,320,197,130,30,9.75,2054,https://www.labirint.ru/books/973333/
973278,Doctor Who. The Witchfinders,Wilkinson Joy,,,,BBC books,2021,Doctor Who,,,110,177,110,15,8,2054,https://www.labirint.ru/books/973278/
